n_samples_queried	n_samples	error	log-loss	$\text{ECE}_1$	MCE	sharpness	overconfidence	underconfidence	$\frac{o(f)}{u(f)}$	$\frac{\text{accuracy}}{\text{error}}$	$\abs{o(f) \mathbb{P}(\hat{y} \neq y) -u(f) \mathbb{P}(\hat{y} = y)}$	$avg. confidence	calibration_method	cv_run
4283	13503	0.09680968096809683	0.38927395031443995	0.029487954350990584	0.36585137085137087	0.096437878766138	0.6838785689092628	0.09209876920177683	7.425490859828656	9.329545454545451	0.016976650660774084	0.8862136683711292	TemperatureScaling	7
4332	13753	0.09691969196919692	0.3889299774023938	0.0302944183307219	0.330959595959596	0.09690256376731192	0.6824551571209725	0.09208801995009877	7.4109005437491815	9.317820658342793	0.01701953381152739	0.8860607742192756	TemperatureScaling	7
4381	14003	0.09636963696369638	0.38884253147517095	0.030041170783744978	0.32222222222222224	0.0969894196924086	0.6838987520138323	0.09243517468125596	7.39868512578809	9.376712328767121	0.01762015600304942	0.8860102070332542	TemperatureScaling	7
4450	14253	0.09658965896589655	0.3905160739082994	0.02807876898800984	0.37464646464646467	0.09765837360377273	0.6846096742690033	0.09317490665682937	7.3475756384760915	9.353075170842828	0.018048959236270423	0.885361381797833	TemperatureScaling	7
4511	14503	0.09636963696369638	0.3910755840095059	0.028361136113611313	0.32222222222222224	0.09835070056717275	0.6844721340895155	0.09339385679802455	7.3288774824854785	9.376712328767121	0.018431193649786362	0.8851991693865173	TemperatureScaling	7
4568	14753	0.09636963696369638	0.3911284495314545	0.02939098909890983	0.32222222222222224	0.09851016262953352	0.6847871681354336	0.09308387347318295	7.35666815941773	9.376712328767121	0.018120723588788218	0.8855096394475155	TemperatureScaling	7
4625	15003	0.09592959295929593	0.3907880369644165	0.030165755464435257	0.32222222222222224	0.0987794064809705	0.6849389750158063	0.09375924825150801	7.30529508063531	9.424311926605505	0.019059044655347607	0.8850113623853565	TemperatureScaling	7
4675	15253	0.0962596259625963	0.39105493493512183	0.028408201931304184	0.37535353535353533	0.09876249793003704	0.6842534197192911	0.09383070042246495	7.2924257906900065	9.388571428571424	0.01893261405018369	0.8848077599872202	TemperatureScaling	7
4734	15503	0.09669966996699675	0.39208981683073985	0.029321671055994442	0.3134848484848485	0.09838359791646585	0.6847859322721761	0.09386535499823408	7.295406620313312	9.34129692832764	0.018570032499808237	0.884730297533195	TemperatureScaling	7
4790	15753	0.09537953795379539	0.38942000204845967	0.030585869698080866	0.7039898989898989	0.09634605423785053	0.6868850186835286	0.09341990512925995	7.352662344637621	9.484429065743944	0.01899478203292465	0.88562568001328	TemperatureScaling	7
500	500	0.13102310231023107	1.6013054520604704	0.053415562191139694	0.6895598845598845	0.16464621979888447	0.6036991237024243	0.1442084097736652	4.186296240627914	6.632241813602013	0.046215244496434965	0.822761653193334		8
575	750	0.12057205720572062	1.5888549452526648	0.06580446933582244	0.3396969696969697	0.15783096817090708	0.6070025280222473	0.14876401947278256	4.080304701186853	7.293795620437953	0.05763969207404186	0.8217882507202375		8
658	1000	0.11936193619361934	1.5428605732723761	0.06952714160304915	0.7389393939393939	0.15465790904411622	0.6031923469050613	0.15273560621190568	3.9492582107422356	7.377880184331798	0.06250658210498498	0.8181314817013956		8
722	1250	0.11540154015401538	1.5589647160696294	0.07440571279350153	0.7389393939393939	0.15196995820353165	0.6075997463561499	0.15471054308623955	3.927332515518729	7.665395614871308	0.06673876160933456	0.8178596982366501		8
796	1500	0.11100110011001096	1.4979783685466168	0.07828879554622124	0.3571717171717172	0.14878827346238205	0.6114369732149149	0.15509444443640844	3.9423525158286066	8.008919722497525	0.07000861380822528	0.8189902860817637		8
880	1750	0.10561056105610556	1.5054772775917533	0.07616128835105729	0.36590909090909096	0.14060428453936108	0.6200858406591466	0.15164921454730984	4.0889485811725	8.468750000000005	0.07014584238029138	0.8242435965636031		8
953	2000	0.10583058305830584	1.4349282853695513	0.07554153748708199	0.6777777777777778	0.14065332674081002	0.6195635378706684	0.15077740062546716	4.109127331420652	8.449064449064448	0.06925176995073862	0.8249176469909555		8
1036	2250	0.10429042904290431	1.419892851462566	0.07787804335989149	0.6777777777777778	0.13809351273696358	0.61927554449618	0.14818658401186913	4.179025710226093	8.588607594936708	0.06814762935558412	0.8275619416015115		8
1110	2500	0.1026402640264027	1.4139313225628345	0.07640522941183003	0.34843434343434343	0.1374075772704484	0.6169194209288088	0.14659494414328372	4.208326723231492	8.742765273311893	0.06822762812433293	0.8291321078492644		8
1198	2750	0.10198019801980196	1.4135115337796837	0.07604996055161065	0.3571717171717172	0.13816968164987278	0.6140795750237689	0.14521003222389983	4.22890598961453	8.805825242718448	0.06777752772240492	0.830242274257793		8
1273	3000	0.1007700770077008	1.4121063559350975	0.07612727939460609	0.7127272727272727	0.13573114982028944	0.6127492339297465	0.14616807940035612	4.192086510567187	8.923580786026198	0.06969192329360428	0.8295379996986949		8
1352	3250	0.0997799779977998	1.4148548756446582	0.07705480548054801	0.36191919191919186	0.13456797027666798	0.611018816738095	0.14468091226333657	4.223216505754177	9.022050716648288	0.06927720993063045	0.8309428120715697		8
1424	3500	0.10044004400440043	1.4210933333001168	0.07577669433610022	0.3396969696969697	0.13293980867961563	0.6147020188646539	0.14351510659974132	4.283186860453908	8.95618838992333	0.06735974515320747	0.8322002108423922		8
1505	3750	0.0988998899889989	1.4330586696338687	0.07408883110533272	0.669040404040404	0.13373417876666652	0.6141114205233814	0.14130213497261784	4.346087344273933	9.11123470522803	0.066591817437865	0.8345082925731362		8
1585	4000	0.09999999999999998	1.369084120336613	0.07413372448355941	0.37464646464646467	0.1325458656189057	0.6123638655681404	0.14056869360680965	4.356331768160327	9.000000000000002	0.06527543768931468	0.8347245623106855		8
1654	4250	0.09999999999999998	1.3727843507122313	0.07211276127612755	0.37464646464646467	0.13050677460207427	0.6154748811144124	0.1399052396400807	4.399226810216537	9.000000000000002	0.0643672275646314	0.8356327724353685		8
1722	4500	0.09933993399339935	1.3712956012738717	0.0731917413963618	0.330959595959596	0.13033474463856853	0.6152900725337042	0.1402480834179273	4.387154943858964	9.066445182724252	0.06519297287619757	0.835467093130403		8
1798	4750	0.09757975797579754	1.3711990065534765	0.07437230389705632	0.3396969696969697	0.12936633767180097	0.6194081148563536	0.13918782629413995	4.450160127850433	9.248027057497186	0.06516421795525243	0.8372560240689499		8
1870	5000	0.097029702970297	1.3760135963176008	0.07577026591548039	0.34843434343434343	0.1303954884887823	0.6187394801688252	0.14127996745272497	4.379527340816153	9.306122448979595	0.06753550619835677	0.8354347908313461		8
1931	5250	0.09691969196919692	1.3778272520043144	0.07854601015657117	0.3396969696969697	0.12970466246645668	0.6175741963461602	0.14320945528773954	4.3123842284388045	9.317820658342793	0.06947453811618118	0.833605769914622		8
2003	5500	0.09669966996699675	1.37838859679305	0.07835655232189882	0.3396969696969697	0.1301729295591241	0.6179419973335625	0.14330298167873948	4.312136356791806	9.34129692832764	0.06969084344421653	0.8336094865887868		8
2083	5750	0.09735973597359737	1.3765664078549953	0.07670963763042968	0.34843434343434343	0.1294983065162883	0.6159681638094394	0.14254052685561666	4.321354616805724	9.271186440677965	0.06869232099878775	0.8339479430276149		8
2151	6000	0.09790979097909791	1.3767859573288292	0.07552075763131862	0.34843434343434343	0.1274351072599908	0.6183747950719419	0.14154794022309256	4.36865979185092	9.213483146067416	0.06714406405009138	0.8349461449708107		8
2233	6250	0.09823982398239828	1.3811808525237124	0.075866725561445	0.34843434343434343	0.1271934257307149	0.6179319261116677	0.14175293528304458	4.359217852369792	9.179171332586781	0.06712162821753541	0.8346385478000663		8
2302	6500	0.09834983498349836	1.3825767417386563	0.07493828271716056	0.34843434343434343	0.12755524220777886	0.6194667773978058	0.14102912030205983	4.3924742356118776	9.167785234899327	0.06623447425765061	0.835415690758851		8
2378	6750	0.09713971397139709	1.3818458942647656	0.07309123134535671	0.34843434343434343	0.12806858213131436	0.6203520393395823	0.1405948152514648	4.412339375602395	9.294450736126846	0.0666766554490562	0.8361836305795467		8
2449	7000	0.09746974697469746	1.383926673696485	0.07264209198697641	0.34843434343434343	0.1276523113639267	0.6208674225134067	0.14003714135281345	4.433591092445797	9.259593679458241	0.06587196604088047	0.8366582869844221		8
2526	7250	0.09713971397139709	1.384828312672974	0.07191293018190702	0.34843434343434343	0.12761092179962044	0.6199353796442382	0.13908370112717844	4.457282734210301	9.294450736126846	0.06535280472221028	0.8375074813063925		8
2600	7500	0.097029702970297	1.3841909033901392	0.07139151692947068	0.34843434343434343	0.1274847454002973	0.619210193196727	0.13813682514244124	4.482585961840529	9.306122448979595	0.06465166890755167	0.8383186281221513		8
2682	7750	0.09636963696369638	1.3874690038617825	0.07204842150881748	0.34843434343434343	0.1274285135942889	0.6206339113734638	0.13779119167930542	4.504162449062232	9.376712328767121	0.06470203983395603	0.8389283232023476		8
2756	8000	0.09504950495049502	1.3865214386602078	0.07333997844228861	0.3571717171717172	0.12740038239636298	0.6204972854268803	0.1382072733884449	4.489613825771041	9.520833333333336	0.06609278066936453	0.8388577143801405		8
2832	8250	0.09427942794279431	1.3874187935508697	0.07391390805747236	0.34843434343434343	0.12598368862123946	0.6216206730498306	0.1392573238789811	4.46382750820372	9.606767794632434	0.06752218159427353	0.8381983904629322		8
2909	8500	0.09416941694169412	1.3921942947520471	0.07656437310397701	0.34843434343434343	0.1260920461412144	0.6212217489791082	0.14059363585136467	4.4185623710298145	9.61915887850468	0.0688539252446667	0.8369766578136392		8
2979	8750	0.09548954895489548	1.3952427414823174	0.07583097754219859	0.34843434343434343	0.12629877875000492	0.6207352819031203	0.14089024323913432	4.405807440118764	9.472350230414747	0.06816296537076502	0.8363474856743395		8
3051	9000	0.09504950495049502	1.3984141083475772	0.07654597126379299	0.34843434343434343	0.1257704366029805	0.619646329232637	0.14126097271589116	4.38653590810882	9.520833333333336	0.06893711035246675	0.8360133846970382		8
3120	9250	0.09482948294829485	1.4013713214514432	0.07477700547832554	0.34843434343434343	0.12507787847111596	0.6207740545056292	0.1397409842427689	4.442319179798908	9.545243619489556	0.06762173634385588	0.8375487807078493		8
3210	9500	0.09460946094609457	1.3970055283934877	0.07580297474191859	0.37464646464646467	0.12416682213675519	0.6199408990149841	0.13909691654001669	4.4568989337490725	9.569767441860469	0.06728475797265691	0.8381057810812486		8
3289	9750	0.09416941694169412	1.3896910213621314	0.07683459457056811	0.6603030303030303	0.12321643905845395	0.6189641135986477	0.13879405140911977	4.459586756885874	9.61915887850468	0.06743640682753027	0.8383941762307756		8
3360	10000	0.09416941694169412	1.3902975716488555	0.07750150015001495	0.34843434343434343	0.12329988581780753	0.6175830148363559	0.1389712616925723	4.443962063196584	9.61915887850468	0.06772698658709789	0.838103596471208		8
3436	10250	0.09295929592959296	1.3904794953669921	0.08131380915869359	0.6603030303030303	0.12342635689155246	0.6157756341481276	0.1410893463699432	4.3644375000046685	9.757396449704142	0.07073171066721823	0.8363089934031889		8
3523	10500	0.09273927392739278	1.3833370097577933	0.0807770665955484	0.40156565656565657	0.12469881031900705	0.613294118223833	0.1405897717714989	4.362295425165227	9.782918149466187	0.07067512718777337	0.8365855988848339		8
3602	10750	0.09196919691969196	1.3757178415209637	0.08021487148714866	0.6865151515151515	0.12496336490437832	0.6139616160278146	0.1416545082188826	4.334218682818973	9.873205741626794	0.07216110009234367	0.8358697029879644		8
3688	11000	0.09130913091309134	1.3753666132633355	0.0817036648109255	0.309949494949495	0.12445744912352678	0.6144508849639232	0.14284528824725426	4.301513144069237	9.951807228915658	0.07369723282753177	0.8349936362593768		8
3760	11250	0.09152915291529151	1.3760583190427664	0.08220728739540616	0.6603030303030303	0.12353960483725028	0.6142376819525701	0.14228616190359952	4.316917919036449	9.925480769230772	0.07304217531522406	0.8354286717694844		8
3839	11500	0.09097909790979097	1.377992616470439	0.08017053372003863	0.6777777777777778	0.12346589004830487	0.6168101923747175	0.14084056374472034	4.379492498288439	9.991535671100364	0.07191018142230284	0.8371107206679063		8
3908	11750	0.09108910891089106	1.3787859480349978	0.07918926892689264	0.6777777777777778	0.12281227876579588	0.6176245530456219	0.14039945807248919	4.399052257927792	9.97826086956522	0.07135172636668106	0.8375591647224279		8
3984	12000	0.0916391639163916	1.3787514336616913	0.08039471169339152	0.6777777777777778	0.12229760361690872	0.6177041005474335	0.13979435756729444	4.418662607681301	9.912364945978396	0.07037783219770499	0.8379830038859034		8
4055	12250	0.0916391639163916	1.3794259067899823	0.0801028991788067	0.6777777777777778	0.12151819756020049	0.6174589851516122	0.14034550390240413	4.3995637051614525	9.912364945978396	0.07090093411340574	0.8374599019702027		8
4128	12500	0.09130913091309134	1.3823938765281172	0.08005333311108884	0.6777777777777778	0.12113389129950575	0.6177740517049346	0.14073935752634797	4.389490349842477	9.951807228915658	0.07148015734351357	0.837210711743395		8
4198	12750	0.09097909790979097	1.3804992408329089	0.07943563245213404	0.6777777777777778	0.12145263493266761	0.6169549950388142	0.13993774844762447	4.408781775345818	9.991535671100364	0.07107632943076146	0.8379445726594474		8
4270	13000	0.09130913091309134	1.3810114104698061	0.08125313642475353	0.6777777777777778	0.12109551179429337	0.6159113187901012	0.1402948651985696	4.390120179511608	9.951807228915658	0.07124633574745881	0.8374445333394499		8
4343	13250	0.09009900990099007	1.3457244285798104	0.08192658154704353	0.3134848484848485	0.12003909189829756	0.6168343028355959	0.1399326055452315	4.408081307656434	10.098901098901102	0.07174865637428568	0.8381523337247243		8
4411	13500	0.08976897689768981	1.3472535608048144	0.08259458723650137	0.3134848484848485	0.1198525909787879	0.6168322359628344	0.14088332478350665	4.378319697598786	10.139705882352937	0.07286397411584829	0.837367048986462		8
4494	13750	0.08998899889988998	1.3481028770511225	0.08327214388105472	0.41833333333333333	0.11952066015150244	0.6172767573607444	0.14210174708046586	4.343906883925982	10.112469437652813	0.07376603567970569	0.8362449654204043		8
4581	14000	0.09009900990099007	1.3459965454225644	0.08083629474058512	0.669040404040404	0.11864259537766073	0.617967718934608	0.140090079118966	4.411216860044908	10.098901098901102	0.07178982206661433	0.8381111680323956		8
4670	14250	0.08976897689768981	1.3515561478291271	0.08224861930637502	0.669040404040404	0.1175818804890286	0.6201035189014212	0.14152266218354834	4.38165527226428	10.139705882352937	0.07315225912905597	0.8370787639732543		8
4740	14500	0.0888888888888889	1.3516674815266234	0.08432526030380812	0.6777777777777778	0.11770958765362233	0.6188414198182918	0.14221403355845333	4.351479276227218	10.249999999999998	0.07456465992496487	0.8365464511861463		8
4816	14750	0.08877887788778882	1.3530145424689832	0.08380071340467372	0.6777777777777778	0.11717442119563136	0.61991411157248	0.14299870698990666	4.335102915414723	10.263940520446091	0.07526816303172776	0.8359529590804835		8
4892	15000	0.08921892189218927	1.356009894657548	0.08323729595181732	0.6777777777777778	0.11702065180012108	0.6208602002744555	0.14195843443562595	4.373535131905091	10.208384710234272	0.07390057824752073	0.8368804998602901		8
4969	15250	0.0898789878987899	1.356635030601587	0.08250715071507143	0.6777777777777778	0.11742094437428467	0.6204177348494948	0.14128035760384597	4.391394142625002	10.126070991432066	0.0728197039697008	0.8373013081315092		8
5057	15500	0.0906490649064906	1.3571214045661453	0.0815014445889033	0.6777777777777778	0.11687447998621257	0.6205692169727547	0.1410249106119243	4.400422693267658	10.031553398058257	0.07198711510809866	0.8373638199854107		8
5124	15750	0.0906490649064906	1.357718286634946	0.08190265693235985	0.6777777777777778	0.11672296068758978	0.6204813832433607	0.1413550030824652	4.389525448076129	10.031553398058257	0.07229524705028917	0.8370556880432202		8
500	500	0.13102310231023107	1.6013054520604704	0.053415562191139694	0.6895598845598845	0.16464621979888447	0.6036991237024243	0.1442084097736652	4.186296240627914	6.632241813602013	0.046215244496434965	0.822761653193334	TemperatureScaling	8
600	816	0.13102310231023107	0.49324994891051016	0.03924718821088449	0.740901875901876	0.15216391034454976	0.6351184078249681	0.11959723321846553	5.310477431069093	6.632241813602013	0.020712048566900107	0.8482648491228689	TemperatureScaling	8
670	1066	0.13124312431243124	0.4934111061298224	0.037824184005702075	0.2847691197691198	0.1400523977247523	0.6487273224255657	0.11649321705912252	5.56879910094958	6.6194467728415765	0.016063282669107892	0.8526935930184608	TemperatureScaling	8
724	1316	0.12453245324532458	0.4795037601705511	0.033414984355578346	0.2847691197691198	0.13597730234549033	0.6512953542686586	0.11657039722512899	5.5871419311613995	7.030035335689043	0.02094619142854287	0.8545213553261325	TemperatureScaling	8
790	1566	0.1170517051705171	0.4645344387435384	0.03778256714560337	0.39363636363636356	0.1313002243679918	0.6502917684403388	0.11472111994236109	5.668457288135458	7.543233082706763	0.0251750568797436	0.8577732379497394	TemperatureScaling	8
860	1816	0.10803080308030799	0.4409135041052049	0.03344659465946587	0.7214646464646465	0.1199033573714543	0.6585735285566866	0.11033668572096585	5.968763011625846	8.256619144602855	0.02727069777589934	0.8646984991437926	TemperatureScaling	8
929	2066	0.10561056105610556	0.43230204929031124	0.03658399728861767	0.2785353535353535	0.11827007379556585	0.6531251477918069	0.11230311674918943	5.815734831745184	8.468750000000005	0.03146580828281363	0.8629236306610807	TemperatureScaling	8
1000	2316	0.10297029702970295	0.4287166511657357	0.03996268515740455	0.3777777777777777	0.11556750047532632	0.6558836594910322	0.11241797437720139	5.834330881023656	8.711538461538463	0.033305726929383286	0.8637239760409137	TemperatureScaling	8
1063	2566	0.1034103410341034	0.42964272593397546	0.04094865597670869	0.7214646464646465	0.1150169395713813	0.6540974573435269	0.1141882410116041	5.728238315511453	8.670212765957448	0.034739554933075706	0.8618501040328209	TemperatureScaling	8
1139	2816	0.10143014301430142	0.42225467569721803	0.04333411674500778	0.29601010101010106	0.11629821773596187	0.6517790608570487	0.11391598503446156	5.721576832784918	8.859002169197398	0.03625142702434357	0.862318429961355	TemperatureScaling	8
1220	3066	0.09955995599559953	0.41318586317164924	0.044952022980075695	0.2872727272727273	0.11232274010508214	0.6464490731678011	0.11205550544135569	5.769007695084831	9.044198895027629	0.036538822972567275	0.8639012210318331	TemperatureScaling	8
1284	3316	0.09867986798679873	0.40577966842292207	0.04619836983698364	0.330959595959596	0.1128763275632791	0.6411943396494018	0.11098289745362297	5.77741574928102	9.133779264214041	0.03675814699362148	0.8645619850195798	TemperatureScaling	8
1354	3566	0.0988998899889989	0.40704223135098433	0.045250813970285846	0.7564141414141414	0.11101781821914863	0.6448297111843142	0.10983071862146185	5.871123482372527	9.11123470522803	0.03519488513461996	0.8659052248763811	TemperatureScaling	8
1431	3816	0.097029702970297	0.40554052889552133	0.04564587014256974	0.7564141414141414	0.10799431205168895	0.6511147557703385	0.10911576644659662	5.967192248876396	9.306122448979595	0.03535082468693364	0.8676194723427694	TemperatureScaling	8
1497	4066	0.09713971397139709	0.40553855203741035	0.0447714438110477	0.31376114081996437	0.10947719539284315	0.6498817319581135	0.10971704012405677	5.923252497727736	9.294450736126846	0.03592983267097029	0.8669304533576326	TemperatureScaling	8
1599	4108	0.09746974697469746	0.40541398430337616	0.04429318487404289	0.30474747474747477	0.10901176069452631	0.6495516495739858	0.109393352075009	5.937761639561061	9.259593679458241	0.03541917479657013	0.8671110782287325	TemperatureScaling	8
1651	4358	0.098019801980198	0.40520072648237465	0.04301297351957412	0.7127272727272727	0.10740947891282135	0.6512895066926564	0.10777001231700654	6.043327755933459	9.202020202020204	0.03336714857249505	0.868613049447307	TemperatureScaling	8
1713	4608	0.09647964796479647	0.40499042053110307	0.0468598193152648	0.34843434343434343	0.10505490054747532	0.6569739242421033	0.1080606345315456	6.079678572036482	9.364880273660207	0.034250369620160565	0.869269982415043	TemperatureScaling	8
1785	4858	0.09504950495049502	0.4020592104536703	0.04770745407874114	0.30474747474747477	0.10604714703039936	0.6551432594844987	0.1087067514271255	6.026702581795866	9.520833333333336	0.0361031860335454	0.8688473090159595	TemperatureScaling	8
1858	5108	0.0952695269526953	0.4025328855734947	0.0459118522963407	0.3134848484848485	0.1071092483967412	0.653790688402506	0.10942509848827837	5.974778158162134	9.49653579676674	0.036713891508364245	0.8680165815389405	TemperatureScaling	8
1927	5358	0.09537953795379539	0.40198240374268424	0.045069795868475676	0.3134848484848485	0.10586565676731718	0.6552236217745345	0.10853600889805579	6.036923859895788	9.484429065743944	0.03568896821674271	0.8689314938294619	TemperatureScaling	8
1990	5608	0.09460946094609457	0.40191034225216965	0.045416163838606034	0.7302020202020202	0.105234572675921	0.6576258614353949	0.10890428913178003	6.038567137054009	9.569767441860469	0.03638328478769091	0.8690072542662146	TemperatureScaling	8
2060	5858	0.09548954895489548	0.4044500606244461	0.0444947550310586	0.4056060606060605	0.10485666191033556	0.6609386246981613	0.10926431839549561	6.048988676301562	9.472350230414747	0.03571798675574929	0.8687924642893552	TemperatureScaling	8
2131	6108	0.0962596259625963	0.40473012585348783	0.045013290217910604	0.7564141414141414	0.10580683019303752	0.6597457389258811	0.10866936170505695	6.071129236191876	9.388571428571424	0.03470201153431207	0.8690383625030917	TemperatureScaling	8
2186	6358	0.09548954895489548	0.40609998746055465	0.042761848407062875	0.7564141414141414	0.10530036631343033	0.6647697246138718	0.10943849346707316	6.074368383130947	9.472350230414747	0.03550969992535036	0.8690007511197542	TemperatureScaling	8
2255	6608	0.09559955995599556	0.4032311830359954	0.04315148737095926	0.7564141414141414	0.1050851667242314	0.662433589729484	0.1087697844277833	6.090235383056226	9.460299194476415	0.03504308122176955	0.869357358822235	TemperatureScaling	8
2315	6858	0.09658965896589655	0.4036431893959642	0.04281983753930941	0.7564141414141414	0.10494488673637131	0.6599396964769689	0.10813937976568003	6.102676914801509	9.353075170842828	0.03395088373256171	0.8694594573015418	TemperatureScaling	8
2379	7108	0.09636963696369638	0.40640675366196755	0.044716121612161146	0.7651515151515151	0.10618123104617821	0.65985989532138	0.11011040642679633	5.992711467830867	9.376712328767121	0.03590864797449682	0.8677217150618068	TemperatureScaling	8
2442	7358	0.09570957095709576	0.40462534504487746	0.04454661021657714	0.7651515151515151	0.10459936394822693	0.6616125804325872	0.10963042375159351	6.034935903665796	9.44827586206896	0.03581508671746397	0.8684753423254404	TemperatureScaling	8
2599	4056	0.09570957095709576	0.4044990576294418	0.04428600637841556	0.7651515151515151	0.10420657290796148	0.6623971665867473	0.1094754485527338	6.050645832866112	9.44827586206896	0.035599851724202575	0.8686905773187017	TemperatureScaling	8
2626	4306	0.09603960396039601	0.4050173263592441	0.04174065184296202	0.7651515151515151	0.10472141559370746	0.662156949749849	0.10948345218803669	6.048009416186487	9.41237113402062	0.03537541358608136	0.8685849824535227	TemperatureScaling	8
2635	4556	0.09603960396039601	0.4053959475219756	0.0427494082741607	0.7651515151515151	0.10475661969950774	0.6622814296028201	0.1097514260788314	6.034376529441374	9.41237113402062	0.03560569637475201	0.8683546996648519	TemperatureScaling	8
2645	4806	0.09603960396039601	0.40489167053552105	0.04242033092198104	0.7651515151515151	0.10427616918886161	0.6626976445840251	0.10956141454146984	6.048640822661056	9.41237113402062	0.03539396034822925	0.8685664356913748	TemperatureScaling	8
2659	5056	0.09603960396039601	0.4045149799417014	0.04302161327243828	0.7651515151515151	0.10446291528807614	0.6614222763599437	0.10955446548032134	6.03738308119217	9.41237113402062	0.035510164531305816	0.8684502315082983	TemperatureScaling	8
2666	5306	0.09603960396039601	0.40456970909893974	0.0422902512473469	0.7651515151515151	0.10452881942374231	0.6617573751483705	0.1094361086440302	6.0469746535022635	9.41237113402062	0.03537099188376995	0.868589404155834	TemperatureScaling	8
2680	5556	0.09603960396039601	0.4050445770358291	0.04336377526641545	0.7651515151515151	0.10482436727155085	0.6614611758178921	0.11001190628416607	6.012632615503507	9.41237113402062	0.035919937012978326	0.8680404590266255	TemperatureScaling	8
2693	5806	0.09603960396039601	0.40543938391146317	0.043615272638374884	0.7651515151515151	0.10412331731480269	0.6621571394731892	0.11028700925044826	6.003945015586664	9.41237113402062	0.036101779125504885	0.8678586169140992	TemperatureScaling	8
2702	6056	0.0961496149614961	0.40570046147479044	0.044912846840239516	0.7651515151515151	0.10413629828708741	0.662147109272493	0.1103446939937519	6.0007154427378815	9.400457665903895	0.03606990454879065	0.8677804804897131	TemperatureScaling	8
2712	6306	0.0961496149614961	0.40579921726179474	0.04492124212421237	0.7651515151515151	0.10399864164840111	0.66211608147821	0.11040862836968744	5.996959578749673	9.400457665903895	0.03613067496957062	0.8677197100689333	TemperatureScaling	8
2719	6556	0.09603960396039601	0.4054377531121872	0.04521114889266698	0.7651515151515151	0.10391919408720891	0.6628247380931633	0.11007217578613748	6.021728319252863	9.41237113402062	0.03584346227495712	0.8681169337646468	TemperatureScaling	8
2733	6806	0.09603960396039601	0.4058036056367076	0.044944266648887045	0.7651515151515151	0.10434602815127844	0.6628957585764236	0.11004023926855074	6.024121384893042	9.41237113402062	0.0358077721487859	0.868152623890818	TemperatureScaling	8
2747	7056	0.09603960396039601	0.40534737199285775	0.04476528763987505	0.7651515151515151	0.10452348223934464	0.6628459007674273	0.1096173337431757	6.046907711880862	9.41237113402062	0.03543027062681087	0.8685301254127932	TemperatureScaling	8
2755	7306	0.09603960396039601	0.40524192849063345	0.04424380771410469	0.7651515151515151	0.10437617729359018	0.6633841864555404	0.10937039722986971	6.0654820980604995	9.41237113402062	0.03515535305414223	0.8688050429854618	TemperatureScaling	8
2764	7556	0.09603960396039601	0.40494471644512947	0.04424215199297703	0.7651515151515151	0.10412980619224736	0.6640732107075733	0.10884718319099318	6.10096826798292	9.41237113402062	0.03461621466806157	0.8693441813715425	TemperatureScaling	8
2828	7806	0.09559955995599556	0.40461202735297913	0.04501360691624714	0.7651515151515151	0.10358182658491774	0.6656083597183752	0.1088656271228767	6.114035966256848	9.460299194476415	0.034826254783487526	0.869574185260517	TemperatureScaling	8
2891	8056	0.09339933993399341	0.3971458747336624	0.04684769032458795	0.7651515151515151	0.10359776527986138	0.6620794347054095	0.10848981710062532	6.1026873525957255	9.706713780918728	0.0365191576085105	0.870081502457496	TemperatureScaling	8
2961	8306	0.09273927392739278	0.39673531869678835	0.0464726305963929	0.7651515151515151	0.1033259023638516	0.6636049864258272	0.10887028086091154	6.095373146631479	9.782918149466187	0.03723148544587071	0.8700292406267364	TemperatureScaling	8
3029	8556	0.09273927392739278	0.3950851420005636	0.04644837261503921	0.7564141414141414	0.10332887142822164	0.6614282194270751	0.10922744654725323	6.055512971649781	9.782918149466187	0.03775739963676269	0.8695033264358445	TemperatureScaling	8
3088	8806	0.09262926292629259	0.3946044347651238	0.046647342512028914	0.7564141414141414	0.10230273475608637	0.6635467204861113	0.10928801514656639	6.0715415098007535	9.7957244655582	0.03770090322107526	0.8696698338526321	TemperatureScaling	8
3159	9056	0.0916391639163916	0.3922254331630679	0.04443174873042852	0.7564141414141414	0.10273137727873792	0.6623586816864029	0.10887499261005107	6.083662242428071	9.912364945978396	0.03819978351335736	0.8701610525702511	TemperatureScaling	8
3226	9306	0.09185918591859188	0.3908620576895232	0.04513924170194792	0.7564141414141414	0.10249339597496879	0.6610179009445051	0.10790435548645788	6.125961254895439	9.886227544910177	0.03727178297602288	0.8708690311053853	TemperatureScaling	8
3301	9556	0.0917491749174918	0.39143265797612037	0.04782517140602944	0.7564141414141414	0.10267267737529283	0.6615695494175645	0.1087078023647519	6.085759577751118	9.899280575539564	0.0380354908810938	0.8702153342014144	TemperatureScaling	8
3364	9806	0.0917491749174918	0.3915006008586817	0.0468512351235123	0.7564141414141414	0.10279949338469518	0.6618286381254787	0.10851242628743428	6.099104598144243	9.899280575539564	0.03783426922248712	0.870416555860021	TemperatureScaling	8
3431	10056	0.0916391639163916	0.3918110702582433	0.04619868097920897	0.7564141414141414	0.10365611133728242	0.6602078263946449	0.10970710256765014	6.017913252129982	9.912364945978396	0.03915274219079738	0.869208093892811	TemperatureScaling	8
