,accuracy,log-loss,ECE,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,Method,Dataset,Model,n_classes,size,calib_size,test_size
5,0.5142,13.107556351849638,0.31329857785564424,0.6301407175200279,0.32724726744878657,0.6671406574284932,0.058676150480728134,0.8081256548015715,0.29392565480157157,Isotonic,ImageNet,senet154,1000,50000,1000,10000
6,0.512,11.448096589500404,0.29151920000924575,0.4940281765018607,0.46705850483226924,0.5936780095334481,0.0642033097819701,0.7688427740439538,0.25684277404395395,Isotonic,ImageNet,senet154,1000,50000,1000,10000
7,0.51,15.141463588892918,0.31304326666666665,0.6362333767119043,0.19621488886341878,0.7033672655532668,0.06081480998685321,0.8236344070278055,0.3136344070278056,Isotonic,ImageNet,senet154,1000,50000,1000,10000
8,0.5238,10.492813435266697,0.2635138378409002,0.5317979797979797,0.5046973678670336,0.5477675631144273,0.06398143712425075,0.7511334367894077,0.2273334367894077,Isotonic,ImageNet,senet154,1000,50000,1000,10000
9,0.5074,14.398892663310152,0.2740691147271654,0.5340031789981028,0.2774016566016778,0.6149706537091466,0.0674052578728563,0.7761331161724383,0.2687331161724384,Isotonic,ImageNet,senet154,1000,50000,1000,10000
0,0.531,13.45682229107645,0.30724358054783274,0.6039266347687401,0.27045780001435477,0.6912711441673072,0.056806137754011096,0.8250421074670872,0.29404210746708714,Isotonic,ImageNet,pnasnet5large,1000,50000,1000,10000
1,0.5144,13.030699634638953,0.3113531406368023,0.6624391805377721,0.3541520848715674,0.6563485526419631,0.06103795857287611,0.8017249312730498,0.2873249312730498,Isotonic,ImageNet,pnasnet5large,1000,50000,1000,10000
2,0.5308,11.235729030595483,0.2899952009913531,0.54095670995671,0.4382855700568108,0.6163195805859044,0.058411524106181396,0.7889723102153452,0.2581723102153452,Isotonic,ImageNet,pnasnet5large,1000,50000,1000,10000
3,0.5274,12.868742673607022,0.2932527942526873,0.5488047825190682,0.3227657097430004,0.6482579591633715,0.05889916741476966,0.8027032906060599,0.2753032906060599,Isotonic,ImageNet,pnasnet5large,1000,50000,1000,10000
4,0.5128,11.326764471395501,0.29466865052146535,0.5579152500615916,0.4880937294855144,0.5801675101403518,0.052581074246353644,0.7684940360668493,0.25569403606684926,Isotonic,ImageNet,pnasnet5large,1000,50000,1000,10000
5,0.5302,13.28778627568445,0.29261810766289,0.7942020202020201,0.29121462831879774,0.665036928867851,0.061748985854134894,0.8098950368822542,0.2796950368822541,Isotonic,ImageNet,pnasnet5large,1000,50000,1000,10000
6,0.544,13.030562132217135,0.32791768936768934,0.6531224051539012,0.23234541472107795,0.7686668442562923,0.060841596801648065,0.8614142523207727,0.3174142523207727,Isotonic,ImageNet,pnasnet5large,1000,50000,1000,10000
7,0.5004,14.504773056561397,0.3579139927147862,0.7201436280614363,0.24770159760731933,0.7511282855697359,0.06179823902740556,0.8447398526613262,0.34433985266132633,Isotonic,ImageNet,pnasnet5large,1000,50000,1000,10000
8,0.5174,11.294613255946292,0.30361945514491406,0.6017528344671202,0.4758692269962668,0.6002997308200151,0.047705262141845096,0.7824219474615487,0.26502194746154867,Isotonic,ImageNet,pnasnet5large,1000,50000,1000,10000
9,0.5306,10.850525348017491,0.28443549283953207,0.5552424242424243,0.47902079098180944,0.5874316234749325,0.05268213935398088,0.778387260917911,0.24778726091791112,Isotonic,ImageNet,pnasnet5large,1000,50000,1000,10000
0,0.505,11.12172080199392,0.2920843063801461,0.5494497724497724,0.5242519202201505,0.5549875438295396,0.05231889739758301,0.7532977910098427,0.24829779100984267,Isotonic,ImageNet,nasnetalarge,1000,50000,1000,10000
1,0.5277,11.829784639669995,0.27977192352922764,0.5258057498057498,0.3992325334507102,0.6107647464976832,0.06679153737611317,0.7809182954974808,0.25321829549748087,Isotonic,ImageNet,nasnetalarge,1000,50000,1000,10000
2,0.5148,13.337795509799413,0.34155144425206485,0.6974646464646465,0.3032155728897196,0.7178568876559411,0.05323322235588292,0.8356996990218543,0.32089969902185406,Isotonic,ImageNet,nasnetalarge,1000,50000,1000,10000
3,0.5373,12.596974301455592,0.28719967035173277,0.8041919191919191,0.3330798780727941,0.6483816208980475,0.056293559439990544,0.8070596465024197,0.2697596465024197,Isotonic,ImageNet,nasnetalarge,1000,50000,1000,10000
4,0.5238,14.08262346965032,0.3331011520644885,0.7358167388167387,0.19712044469201495,0.7637693825961396,0.06714589071096393,0.8523359624378787,0.32853596243787875,Isotonic,ImageNet,nasnetalarge,1000,50000,1000,10000
