,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size,logits
0,0.82,0.6713449086619543,0.0256834455667789,0.01676291005291005,0.46151515151515154,0.21768854098355664,0.5285076956397202,0.12302499968854524,0.8142508854705425,0.005749114529457436,2.532419204711914,13.301402807235718,GPcalib_lin,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
1,0.8168888888888889,0.6814542800796785,0.02952313131313133,0.02549182539682539,0.386010101010101,0.179788095837569,0.5731292676575466,0.11011104307764216,0.831886738265868,0.014997849376979067,2.402764320373535,35.51175880432129,GPcalib_lin,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
2,0.819,0.6737285597815023,0.026239068462401823,0.020278968253968275,0.8959090909090909,0.18883214474419263,0.5580406624049895,0.11650923956818682,0.8245842926889582,0.005584292688958131,2.3874073028564453,27.544535875320435,GPcalib_lin,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
3,0.8171111111111111,0.6751554889392983,0.02787309764309767,0.02162703703703704,0.5667171717171717,0.19093123504280143,0.5564701185480679,0.11426254070662026,0.8255181211970705,0.008407010085959371,2.4999923706054688,17.184043169021606,GPcalib_lin,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
4,0.8175555555555556,0.6755232822916182,0.025501739618406294,0.020841322751322784,0.4167171717171717,0.19489199423133488,0.5513453096915673,0.11755738487172726,0.8220357511808204,0.004480195625264888,2.4502947330474854,22.895752906799316,GPcalib_lin,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
5,0.8163333333333334,0.6789660517414009,0.032683524130190815,0.026798783068783066,0.8959090909090909,0.17755644271153215,0.5699203885485692,0.11484963356740567,0.8272531271612283,0.010919793827895027,2.459242582321167,34.47602081298828,GPcalib_lin,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
6,0.817,0.680307695235444,0.030544725028058356,0.02397701058201059,0.8959090909090909,0.18435585986050107,0.5734099287890585,0.10783325215316714,0.8338342499592601,0.01683424995926018,2.4373297691345215,16.71392250061035,GPcalib_lin,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
7,0.8205555555555556,0.6660999701049507,0.027102974186307537,0.01824870370370372,0.3464141414141414,0.2026540639751892,0.5433590947882914,0.11913508776793857,0.820301368324096,0.0002541872314595628,2.440669298171997,13.641116857528687,GPcalib_lin,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
8,0.8186666666666667,0.6759454071634363,0.02084687991021326,0.01846701058201058,0.3761111111111111,0.21083498453738236,0.5365884501510848,0.12094571078021824,0.8169538170686581,0.0017128495980086172,2.4744246006011963,19.99542498588562,GPcalib_lin,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
9,0.8186666666666667,0.6747460083897147,0.03204708193041529,0.02342650793650791,0.8959090909090909,0.18463072195352462,0.5512084993560634,0.12524454001366117,0.8160856111253824,0.0025810555412844466,2.458702564239502,35.97089076042175,GPcalib_lin,CIFAR-100,WRN-28-10-drop,100,10000,1000,9000,True
