,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,brier_score,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size
3,0.965,0.10787554134936346,0.015892774476546075,0.028433389383802635,0.8514646464646465,0.10766428158676505,0.7786988458809289,0.036839909169215375,0.9567039472575396,0.008296052742460303,0.028111643866715837,0.0005605220794677734,0.0042231082916259766,Temp,KITTI,random_forest,2,9090,1000,8000
4,0.96425,0.11027039162623732,0.0133416201089047,0.026916034449852102,0.8613636363636363,0.1059671972584751,0.7908202493981323,0.03412802354256835,0.9596138772150616,0.004636122784938346,0.029046808705492682,0.0005621910095214844,0.003976583480834961,Temp,KITTI,random_forest,2,9090,1000,8000
5,0.963625,0.11129965828488082,0.010620703782947157,0.02353142809452268,0.8811616161616161,0.09565801768143087,0.8051671494953402,0.02659351484434768,0.9672867793210085,0.0036617793210085015,0.029248943709804694,0.0005512237548828125,0.004181861877441406,Temp,KITTI,random_forest,2,9090,1000,8000
6,0.9645,0.10984008873454243,0.015306711908665812,0.027731951999236594,0.8118686868686869,0.10957783968419839,0.7778484914661242,0.03776543536717851,0.9556888590354037,0.008811140964596287,0.02853847901106901,0.0005605220794677734,0.004681110382080078,Temp,KITTI,random_forest,2,9090,1000,8000
7,0.96275,0.11503261383058296,0.01186575390955869,0.02326658322903632,0.9257070707070707,0.08998696680075616,0.816957638998175,0.023236747408798438,0.9708104934848614,0.008060493484861327,0.03008885379783049,0.0005497932434082031,0.00489497184753418,Temp,KITTI,random_forest,2,9090,1000,8000
8,0.96425,0.10961876683558575,0.01342504918994653,0.02722923671221119,0.8910606060606061,0.10594790366135155,0.7847025896096052,0.034796862531924246,0.9587502428821355,0.005499757117864611,0.02867869388020671,0.0005595684051513672,0.0038688182830810547,Temp,KITTI,random_forest,2,9090,1000,8000
9,0.9635,0.11182645493504423,0.009382260061488805,0.02351648810269064,0.8762121212121212,0.1015572914969103,0.7990419302111336,0.02925552990758867,0.9644773273867447,0.000977327386744671,0.02943845847721835,0.0005543231964111328,0.004445791244506836,Temp,KITTI,random_forest,2,9090,1000,8000
0,0.962125,0.1278153333731344,0.02749527777777784,0.02673660714285709,0.5247979797979798,0.05184754584343437,0.8666734063088946,0.029453528751374657,0.9666122789140331,0.004487278914033031,0.03213031700347583,0.0005619525909423828,0.0035047531127929688,Temp,KITTI,1layer_NN,2,9090,1000,8000
1,0.961875,0.12883867138211164,0.02783286616161616,0.024968749999999956,0.7524747474747475,0.053247034776138305,0.8698464346748949,0.02859684105459055,0.9675313088325961,0.00565630883259605,0.032582530231134436,0.0005545616149902344,0.0031061172485351562,Temp,KITTI,1layer_NN,2,9090,1000,8000
2,0.962125,0.12698950033435705,0.02892404040404041,0.025164285714285712,0.7376262626262626,0.054866595683011464,0.8553068434787545,0.0337602696794133,0.9620381472314523,8.685276854770302e-05,0.03178432924404599,0.0005629062652587891,0.003379344940185547,Temp,KITTI,1layer_NN,2,9090,1000,8000
3,0.962,0.12784679077434197,0.02685535353535353,0.027150892857142835,0.7475252525252525,0.05469848082599189,0.8644151768287663,0.030003415303928586,0.9659844911971138,0.003984491197113849,0.0322708359978485,0.0005543231964111328,0.0034515857696533203,Temp,KITTI,1layer_NN,2,9090,1000,8000
4,0.96275,0.1269414083826891,0.027030972222222276,0.026998214285714247,0.7871212121212121,0.05274760983321088,0.8674236622638276,0.030229030175476287,0.9659585326178879,0.0032085326178877896,0.031828197864056426,0.0006282329559326172,0.003610372543334961,Temp,KITTI,1layer_NN,2,9090,1000,8000
5,0.961125,0.13206358537565516,0.026398648989899045,0.02438303571428567,0.7821717171717172,0.051824064638649366,0.8767979560345026,0.02432486523908126,0.9718312844379293,0.010706284437929307,0.03332811678251002,0.0005526542663574219,0.003662109375,Temp,KITTI,1layer_NN,2,9090,1000,8000
6,0.962,0.12775541194020848,0.02694424242424248,0.027054761904761918,0.7673232323232323,0.053759155401921235,0.8645554843258211,0.029664739986297584,0.9663156285375629,0.004315628537562954,0.032200380908800355,0.0005598068237304688,0.01846599578857422,Temp,KITTI,1layer_NN,2,9090,1000,8000
7,0.961625,0.12779664015801812,0.03019904040404038,0.025966071428571453,0.7376262626262626,0.058913756830093034,0.8518683557828437,0.03469568988041855,0.960951205371909,0.0006737946280908208,0.032212354206395656,0.00060272216796875,0.0033240318298339844,Temp,KITTI,1layer_NN,2,9090,1000,8000
8,0.96125,0.12868850998443662,0.02776462121212125,0.0271717261904762,0.7673232323232323,0.05483411248733152,0.8626136505581536,0.02870601919598846,0.9670826180069846,0.0058326180069845045,0.032612815594485416,0.0005536079406738281,0.0031502246856689453,Temp,KITTI,1layer_NN,2,9090,1000,8000
9,0.962875,0.12639143412578732,0.030967386363636364,0.027028869047619076,0.7227777777777777,0.058917102115890886,0.8385427782622579,0.04235260142318763,0.9532256395476345,0.009649360452365495,0.031006500674083365,0.0005807876586914062,0.0031151771545410156,Temp,KITTI,1layer_NN,2,9090,1000,8000
