,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size,logits
6,0.8014,0.8525263198254559,0.030622254545454548,0.018377192756532365,0.39410101010101006,0.18599656648370763,0.5732776242119965,0.13500383211546485,0.807060865111169,0.005660865111168964,0.23557424545288086,0.010610580444335938,Uncal,ImageNet,inceptionv4,1000,50000,1000,10000,True
7,0.8004,0.8645149925002732,0.02970145343603398,0.01482801162402958,0.2591111111111111,0.18709716337521445,0.5685918161907394,0.13452952992670328,0.8062134907583383,0.0058134907583382855,0.24804043769836426,0.012011051177978516,Uncal,ImageNet,inceptionv4,1000,50000,1000,10000,True
8,0.806,0.8188143505437573,0.030357456565656575,0.01796325727740014,0.2292412358882947,0.18089928746887085,0.5679993206098752,0.1321695593372866,0.8096632033724628,0.003663203372462759,0.2387526035308838,0.010800600051879883,Uncal,ImageNet,inceptionv4,1000,50000,1000,10000,True
9,0.805,0.8314161243182588,0.03269108195458079,0.017045876776153393,0.18411111111111111,0.18739403583256825,0.5668798564319367,0.13401571314463193,0.807658922922799,0.0026589229227989286,0.24812912940979004,0.010399341583251953,Uncal,ImageNet,inceptionv4,1000,50000,1000,10000,True
0,0.8005,0.8553545092102642,0.04004907724582796,0.01960175002302123,0.28737373737373734,0.22556250452194382,0.5607541155551559,0.11418974783901145,0.8209615529081249,0.02046155290812493,0.23356056213378906,0.010220050811767578,Uncal,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,True
1,0.7964,0.8732667499977251,0.041689601061866116,0.020710152843510583,0.292979797979798,0.23429038723625467,0.5525788892454658,0.11555629187016975,0.8168760310049736,0.020476031004973652,0.2319788932800293,0.010275602340698242,Uncal,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,True
2,0.7882,0.9093220770718934,0.04340309683822299,0.026725073260482037,0.23942424242424243,0.23001449317031367,0.5630014575774477,0.11403063509984217,0.8175647621292079,0.029364762129207814,0.2393324375152588,0.010154247283935547,Uncal,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,True
3,0.7922,0.9210540379979164,0.041326134182921796,0.025363255134499555,0.954040404040404,0.23109667486396343,0.5624923384164251,0.11518973350254433,0.8178326010422176,0.025632601042217512,0.24827814102172852,0.010436534881591797,Uncal,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,True
4,0.7912,0.8751405690743531,0.040270095513750166,0.025607696450907953,0.22546596398770313,0.22980412769103675,0.5622930350090573,0.1144451167342833,0.8180578093497262,0.026857809349726203,0.23945927619934082,0.010985136032104492,Uncal,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,True
5,0.7946,0.8995001166286909,0.04660471290655986,0.03056644357263449,0.454040404040404,0.23231710877623127,0.5644922635655084,0.1161737268846542,0.8182350675538091,0.023635067553809216,0.23989272117614746,0.011386394500732422,Uncal,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,True
