n_samples_queried	n_samples	error	log-loss	ECE	MCE	sharpness	overconfidence	underconfidence	avg_confidence	calibration_method	cv_run
2825	6750	0.09779977997799782	1.3982631970123955	0.07813892500361141	0.6865151515151515	0.1311251196603063	0.6141343561908613	0.1419916680439225	0.8341575107838798		8
2903	7000	0.09790979097909791	1.3971378729808799	0.07561117222833391	0.6865151515151515	0.13015967156628583	0.6172908562920111	0.14246810744270155	0.8340099429119623		8
2991	7250	0.09669966996699675	1.3941323731355795	0.0758522185551888	0.39212121212121215	0.130308478479053	0.6178428831825105	0.14054555931161158	0.8360906828173581		8
3072	7500	0.09548954895489548	1.3964164365767904	0.0746896411863408	0.6865151515151515	0.13019478092753164	0.619638595868234	0.14069909501163158	0.836415659188998		8
3163	7750	0.09559955995599556	1.396642153582847	0.07471943861052767	0.6865151515151515	0.12952262237805556	0.6213972676689704	0.13964469117868564	0.8375110252392036		8
3240	8000	0.09471947194719477	1.39918056290774	0.07477643875498656	0.6777777777777778	0.12980900740322107	0.621239611609749	0.1401388583262209	0.8372590363508825		8
3328	8250	0.0943894389438944	1.394218739927575	0.07612251225122506	0.6777777777777778	0.12920828952575392	0.6227431468914123	0.141323008965974	0.8364073278575286		8
3413	8500	0.09504950495049502	1.3933233111977867	0.07588248824882483	0.34843434343434343	0.12977016693714366	0.6186714431592243	0.14025254489482727	0.8368332995142707		8
3493	8750	0.09570957095709576	1.3959581390997966	0.075520602060206	0.6865151515151515	0.12930623583901354	0.6193519164247165	0.14079128835104604	0.8362521206868982		8
3561	9000	0.09416941694169412	1.3979479586237065	0.07824389105577219	0.6865151515151515	0.12889658621790984	0.6194135157500535	0.14184182342299584	0.8356757310689877		8
3646	9250	0.09372937293729378	1.4018875932307313	0.07866253291995863	0.6865151515151515	0.12761183785390667	0.6208908623227677	0.14112336690134386	0.8365703760358336		8
3732	9500	0.09306930693069304	1.3995002342188982	0.07860691624718022	0.37464646464646467	0.12723594883730366	0.6215344032706117	0.14200890478723158	0.8359842347745875		8
3817	9750	0.0935093509350935	1.391628388106532	0.07815727128268377	0.34843434343434343	0.1263931773708596	0.6214746583494184	0.14022888660836433	0.8374881665505043		8
3896	10000	0.09306930693069304	1.3931469612547318	0.07877620539831758	0.3396969696969697	0.1256497501347154	0.6204121336610416	0.1407058628609292	0.8370615546371551		8
3975	10250	0.09229922992299233	1.3894356980102935	0.07931497038592741	0.3396969696969697	0.12541272186889002	0.6180779736523507	0.1415606649135987	0.8362541665227965		8
4069	10500	0.09284928492849287	1.3830910244841295	0.07787673211765615	0.3396969696969697	0.12848404332118996	0.6153080087780337	0.14041248987561947	0.8369063331016835		8
4153	10750	0.0935093509350935	1.37653446733391	0.07885555777799996	0.34843434343434343	0.12797372934002307	0.6145790422460762	0.14067558934457158	0.8364384301110994		8
4238	11000	0.09306930693069304	1.3761497767946547	0.07979115689346707	0.34843434343434343	0.1267612194219217	0.615584476843505	0.14082722316840798	0.8365021825752751		8
4319	11250	0.09240924092409242	1.3772966391419055	0.0802506417308397	0.3571717171717172	0.12606327872633552	0.6149197294163498	0.1404097175524978	0.8369804623654156		8
4395	11500	0.0925192519251925	1.3780832925261315	0.07831089775644225	0.4253535353535354	0.12457249401908782	0.6170199974912667	0.14043920951047117	0.8371210977599866		8
4460	11750	0.09284928492849287	1.3814271289400406	0.07840860752741936	0.3571717171717172	0.12400409754203773	0.6173387423986353	0.14071277039036753	0.8368224855825607		8
4541	12000	0.09317931793179313	1.3811833217625147	0.07832260448267044	0.3571717171717172	0.1231435861595126	0.6186200139213888	0.1401607668765905	0.8373625908061255		8
4626	12250	0.09317931793179313	1.3821242415340693	0.08154979386827566	0.3571717171717172	0.12189629262062565	0.6186810707710088	0.14179041434547726	0.8358904820124616		8
4696	12500	0.09306930693069304	1.3831293817751626	0.08171732173217316	0.34843434343434343	0.12144621242979375	0.6176377350984594	0.14202678116461992	0.8356053619331321		8
4766	12750	0.09284928492849287	1.3811567042529127	0.08093872720605388	0.34843434343434343	0.12149573833292408	0.6168822665480468	0.1408963773990668	0.8366135428970127		8
4841	13000	0.09207920792079205	1.3814404575077057	0.08173735706904017	0.7039898989898989	0.11985338391758626	0.6194240246519165	0.1412067242868563	0.8367523446748327		8
4922	13250	0.0906490649064906	1.3641977377427423	0.08357555755575555	0.7039898989898989	0.11850171810133603	0.6209554908656886	0.14064854799375326	0.8377410810513711		8
5003	13500	0.0907590759075908	1.3641103731209234	0.08214368103477009	0.7039898989898989	0.11898306056377422	0.6206752702863907	0.13996010866907785	0.8383153795199498		8
5084	13750	0.09130913091309134	1.3645172504563312	0.08200100565612113	0.6603030303030303	0.11926148283217117	0.6187586961604992	0.14040685241430997	0.8376027631321247		8
5174	14000	0.09185918591859188	1.3621257304129282	0.08055622784500666	0.3396969696969697	0.1187800602120189	0.618552715539883	0.13879294093113267	0.8389170286126846		8
5255	14250	0.09196919691969196	1.3639524582915323	0.07930209132024307	0.3571717171717172	0.11834859383033805	0.6199032530071283	0.13837562868113587	0.839393474189204		8
5327	14500	0.09097909790979097	1.3640780918968447	0.07963499683301659	0.3571717171717172	0.11884004446669091	0.6197290835415952	0.13895803479340793	0.8390875369186985		8
5403	14750	0.09042904290429044	1.3640183274805415	0.07900989543398779	0.28101010101010104	0.11824007071228573	0.6221496280546807	0.13861679341573027	0.8397495430472707		8
5482	15000	0.09086908690869089	1.3676456095284806	0.0791559822648931	0.3571717171717172	0.11844365595291223	0.6232305363296585	0.1383270856738454	0.840005873157276		8
5568	15250	0.09031903190319035	1.367706418325163	0.07895968485737456	0.3571717171717172	0.11830696349885368	0.624032151593844	0.13831745166527673	0.840218194569678		8
5655	15500	0.0907590759075908	1.369093122401151	0.07947968130146343	0.6777777777777778	0.11779567525866567	0.624430743154835	0.138839403970417	0.8396752133429309		8
5730	15750	0.0906490649064906	1.3705705726935205	0.07884582347123598	0.6777777777777778	0.1175100294486776	0.6250984299920227	0.14000378102310174	0.838702954056817		8
1000	1000	0.12189218921892186	1.45641563528196	0.06331549266037712	0.34843434343434343	0.16176656580267457	0.6013176813004385	0.14522114363452945	0.8238839188547935	GPCalibration	8
1200	1673	0.12090209020902087	1.4281015356780837	0.04180316466491621	0.34843434343434343	0.10681449480889096	0.6779147978529128	0.11642566706787942	0.8587096652696288	GPCalibration	8
1269	1923	0.11089108910891088	1.3631199150289748	0.046133554874872515	0.37535353535353533	0.09979474269173359	0.6813999953045913	0.11576729291563563	0.8617403667681914	GPCalibration	8
1354	2173	0.11089108910891088	1.3711741136894289	0.04881131927385077	0.40002923976608196	0.09797386722526832	0.6821691014274546	0.11804827890581092	0.8597976088143136	GPCalibration	8
1426	2423	0.10451045104510448	1.3429134937114244	0.05160328162073331	0.37464646464646467	0.09569835509919963	0.6728197654930237	0.11614020111070977	0.8618039098104725	GPCalibration	8
1505	2673	0.10363036303630369	1.346522851123255	0.05135457943195933	0.37464646464646467	0.0952034144688741	0.6769271973334177	0.11741375134137882	0.8612737265080884	GPCalibration	8
1584	2923	0.10132013201320134	1.3431067697799974	0.051810507034921814	0.36590909090909096	0.09366700106429841	0.6771440661564844	0.11722941053720673	0.8619364829759825	GPCalibration	8
1657	3173	0.10011001100110006	1.3417072259183889	0.055396926127598584	0.36590909090909096	0.09358466204970861	0.673383897696458	0.11839398068015586	0.8607609004334545	GPCalibration	8
1725	3423	0.09999999999999998	1.349088632039255	0.05295950252102449	0.37464646464646467	0.09208540954492683	0.6785339830261216	0.11748095556760578	0.862120538291767	GPCalibration	8
1795	3673	0.09955995599559953	1.356336520939416	0.0528974202832019	0.6865151515151515	0.09137281703788779	0.6791039918079712	0.1163357516513288	0.8632982382090306	GPCalibration	8
1861	3923	0.09724972497249729	1.360662556918161	0.05552157910058427	0.6865151515151515	0.08933095171524695	0.6778892975570937	0.11596482228334337	0.8639875475669258	GPCalibration	8
1935	4173	0.09636963696369638	1.3381676753050107	0.05474036079082955	0.36590909090909096	0.08900760875591834	0.6799632955794829	0.11648258831079758	0.8639009754172426	GPCalibration	8
2199	4793	0.09724972497249729	1.3293960270540772	0.04111949136297806	0.42289562289562294	0.08514596261229013	0.6939898001179579	0.10079040033674991	0.8792520305985595	GPCalibration	8
2249	5043	0.09647964796479647	1.3292556387598322	0.0435808743222688	0.669040404040404	0.0864446164862617	0.6902140716229528	0.10189587076049263	0.878046969665281	GPCalibration	8
2300	5293	0.09592959295929593	1.3292938208782872	0.041180058735759785	0.669040404040404	0.08563954401232912	0.6924683133137697	0.10156890687132618	0.878673167496265	GPCalibration	8
2359	5543	0.09515951595159511	1.330335883429046	0.039978665358088146	0.6777777777777778	0.08492841618798348	0.6940594978546761	0.10219964870598434	0.8784124703011632	GPCalibration	8
2411	5793	0.09713971397139709	1.328424298010201	0.04235227176423768	0.4445454545454546	0.08429816060549282	0.6926650762888596	0.102040911824667	0.8780168865806404	GPCalibration	8
2460	6043	0.09834983498349836	1.334572341449448	0.039616830483511	0.6777777777777778	0.08449298209188352	0.6941331552692853	0.10216447790387743	0.8778014279329551	GPCalibration	8
2508	6293	0.10022002200220026	1.3440437246700097	0.043731350460129007	0.6166161616161616	0.0839613595375104	0.6938034176522966	0.10244017034984276	0.8771393575566423	GPCalibration	8
2558	6543	0.10011001100110006	1.3410981529319685	0.04251812110349282	0.41833333333333333	0.0840011383936511	0.694314007552639	0.10261545720044363	0.8770551492819881	GPCalibration	8
2618	6793	0.10110011001100105	1.3332341210904546	0.044280441029081734	0.36590909090909096	0.08393912225468453	0.6932690394563829	0.10272836223991429	0.8766469526290513	GPCalibration	8
2673	7043	0.09999999999999998	1.3339166687830157	0.043146634086614045	0.36590909090909096	0.08363901952967687	0.6939691012636393	0.10298200432531401	0.8767131062335813	GPCalibration	8
2731	7293	0.09900990099009899	1.3336579840391976	0.0428858352249513	0.4095959595959596	0.08355079008650788	0.695026261456279	0.10261573807010327	0.8773488163384494	GPCalibration	8
2795	7543	0.09823982398239828	1.3341680238284397	0.04489335759421217	0.41833333333333333	0.08268465290346613	0.6974246882342813	0.10349327958337702	0.8769489366169716	GPCalibration	8
2843	7793	0.09834983498349836	1.3335260001308227	0.04434312872367735	0.634090909090909	0.08212320668089856	0.6984216766214916	0.10347359802533149	0.8770428349267323	GPCalibration	8
2889	8043	0.09757975797579754	1.3370261763412727	0.043686633229058185	0.634090909090909	0.08255521809311754	0.6987798702076948	0.10417878951784114	0.8765939641869499	GPCalibration	8
2952	8293	0.09757975797579754	1.333288140139926	0.04355191575696655	0.6428282828282827	0.08265497008862327	0.6996620339973331	0.10477859500658787	0.8761387689017155	GPCalibration	8
3199	6254	0.09768976897689774	1.3303559077940281	0.045411831751650575	0.6428282828282827	0.08967992166355511	0.6864551864462887	0.10699618077165148	0.872826131009375	GPCalibration	8
3206	6504	0.09823982398239828	1.3304012974328425	0.04272839914870431	0.6428282828282827	0.08961443856524329	0.6850859811611225	0.10653918937854934	0.8729901040529058	GPCalibration	8
3212	6754	0.098019801980198	1.329881916866267	0.046993130261907406	0.6515656565656566	0.08931761759759238	0.6857484340498436	0.10610563464816958	0.8734919423826257	GPCalibration	8
3221	7004	0.09812981298129808	1.3297030559486618	0.04527547334737335	0.634090909090909	0.08926385056347225	0.6851832292753472	0.10603154161169127	0.8734804029021964	GPCalibration	8
3227	7254	0.09812981298129808	1.3295571800887318	0.04474946455135554	0.634090909090909	0.08929241249284832	0.6849166764209932	0.10575364959647467	0.8737048686441834	GPCalibration	8
3232	7504	0.09757975797579754	1.3294916340176828	0.04531555076926914	0.6428282828282827	0.08922018007456857	0.6867888073797758	0.10593975747873415	0.873834746044863	GPCalibration	8
3237	7754	0.09757975797579754	1.3295150182832487	0.046430240035897935	0.6515656565656566	0.0890710897369614	0.6863870796194727	0.10594263835894556	0.8737929457826228	GPCalibration	8
3246	8004	0.09812981298129808	1.329067577055538	0.04438428529232847	0.6603030303030303	0.08926083116655889	0.6845223660990589	0.10517354598156922	0.8741893532017003	GPCalibration	8
3250	8254	0.09768976897689774	1.329156730465394	0.045584667859683986	0.6515656565656566	0.089142870266187	0.6857189127500605	0.10566214080559323	0.8739579225120547	GPCalibration	8
3255	8504	0.09746974697469746	1.3290023383533378	0.04602250020323664	0.6777777777777778	0.08907099569146268	0.686366406072373	0.10570575384207916	0.8740275721957871	GPCalibration	8
3305	8754	0.09944994499449944	1.3320171229645874	0.0467256586461278	0.6865151515151515	0.08870624255987472	0.6860332279604952	0.10587291069148529	0.8734321662437612	GPCalibration	8
3356	9004	0.09845984598459845	1.330763467108346	0.04591606426910887	0.6428282828282827	0.08973572507472968	0.6844287152352777	0.10620535368750274	0.8731805089842122	GPCalibration	8
3404	9254	0.09944994499449944	1.3314119156705178	0.04813166304990236	0.6865151515151515	0.08907492857823533	0.6822041551024284	0.10508931981765701	0.8737570279631743	GPCalibration	8
3472	9504	0.09867986798679873	1.3287074036353712	0.04713904204263553	0.6865151515151515	0.08844683378984566	0.6837774235267206	0.10573013044250902	0.8734985027709562	GPCalibration	8
3536	9754	0.09988998899889989	1.3229508059918758	0.04874119238714907	0.669040404040404	0.08819797673913062	0.6812263581512802	0.10503131816490903	0.8736179634737158	GPCalibration	8
3579	10004	0.09999999999999998	1.3231041770824783	0.0454085524893401	0.669040404040404	0.08771912203589538	0.6791612364101184	0.10592249123168619	0.8725858815324943	GPCalibration	8
3634	10254	0.10066006600660071	1.3233911180750761	0.046663697442146726	0.669040404040404	0.08650541454472613	0.678576546473244	0.106025524563356	0.8722925056895031	GPCalibration	8
3690	10504	0.09911991199119907	1.3199843199810506	0.04977134955828409	0.6253535353535353	0.08684412207945663	0.6779716972884129	0.10677767036630706	0.8718867058995788	GPCalibration	8
3743	10754	0.09878987898789882	1.3199995726817948	0.050586529066254715	0.39212121212121215	0.08705162522496669	0.6781030684010453	0.10736976443410493	0.8714371226820627	GPCalibration	8
3802	11004	0.098019801980198	1.3188792166177532	0.04933748209772467	0.6253535353535353	0.08646114692131869	0.6780084257686584	0.10725749336913315	0.8716943145463534	GPCalibration	8
3852	11254	0.0961496149614961	1.3167102942662088	0.04993982058275957	0.4008585858585859	0.08530188424650809	0.6804805634877298	0.10753246600434802	0.8720850684044612	GPCalibration	8
3907	11504	0.09559955995599556	1.3157173667093613	0.051252473742967944	0.36590909090909096	0.08495800814717876	0.68054346899257	0.10710094677663652	0.8725979528167012	GPCalibration	8
3951	11754	0.09581958195819584	1.3193019137749034	0.05126489715547462	0.6603030303030303	0.08420700274263593	0.6817565500099845	0.10712841452386257	0.8726426310326809	GPCalibration	8
4199	6735	0.09636963696369638	1.3236477541650273	0.04889221963715739	0.6865151515151515	0.09102567257078661	0.6710654224197069	0.10817088130610172	0.8705542014291907	GPCalibration	8
4203	6985	0.09603960396039601	1.323596298369184	0.04956335467805064	0.6865151515151515	0.09113615125920306	0.6718286240277693	0.1082595125281577	0.8706202392004807	GPCalibration	8
4208	7235	0.0961496149614961	1.323544205637681	0.04885353286509786	0.4095959595959596	0.09090926663124929	0.6714946737543515	0.10809847601425074	0.8707094902011242	GPCalibration	8
4215	7485	0.09669966996699675	1.3230373795364683	0.04878933209007965	0.6865151515151515	0.09095392139471344	0.670496311541962	0.10754372367098722	0.8709928209882187	GPCalibration	8
4222	7735	0.09592959295929593	1.3229235278433238	0.047480227739917794	0.6515656565656566	0.0909252578378731	0.6720925537639977	0.10776693849376971	0.8711150722046652	GPCalibration	8
4226	7985	0.09559955995599556	1.3224279722724193	0.049349497007994486	0.6865151515151515	0.09112948875649214	0.6725846970333993	0.10765906116436202	0.8713323388217605	GPCalibration	8
4232	8235	0.09570957095709576	1.3223534335099454	0.04777067067113185	0.6865151515151515	0.09112871011981206	0.6725952253631414	0.10750273194904243	0.8714505378927178	GPCalibration	8
4243	8485	0.09548954895489548	1.3223930765442167	0.04934753795983083	0.4008585858585859	0.09105761120709785	0.6727134935426171	0.10758414452101185	0.8714365760333589	GPCalibration	8
4253	8735	0.09603960396039601	1.3221154940097122	0.04917421857718414	0.6865151515151515	0.09055455443587156	0.6725330115592782	0.10708755360626805	0.8717472927512152	GPCalibration	8
4263	8985	0.09559955995599556	1.3217625267164916	0.04929820037898307	0.6865151515151515	0.09037205679558036	0.6730485810825314	0.10714590361254456	0.8718407858484039	GPCalibration	8
4268	9235	0.09548954895489548	1.3220977124701871	0.04881984634875881	0.4095959595959596	0.09038180616207238	0.673139722493569	0.10754509173054846	0.8715126001007534	GPCalibration	8
4279	9485	0.09537953795379539	1.3225538352800679	0.04735897974718101	0.6603030303030303	0.09033490280023272	0.6753545147085159	0.10740576463160097	0.8718740111866478	GPCalibration	8
4283	9735	0.09559955995599556	1.3226039969682504	0.049266683118336395	0.6865151515151515	0.09041762082172025	0.6746945272259133	0.1073198958937298	0.8718407788797542	GPCalibration	8
4285	9985	0.09548954895489548	1.322643144301613	0.048336188520759854	0.6865151515151515	0.09018004252306652	0.6752246146763542	0.10738895578626237	0.8718529121082977	GPCalibration	8
4287	10235	0.09559955995599556	1.3223899181777015	0.04681136412961019	0.6865151515151515	0.09042041318659434	0.6742974489541095	0.1072749035878758	0.8718435094329148	GPCalibration	8
4299	10485	0.0961496149614961	1.3225283112950523	0.05083922714207491	0.6865151515151515	0.09039711507372226	0.6729684412331245	0.10693055913103174	0.8719068145013414	GPCalibration	8
4305	10735	0.09570957095709576	1.3224797463245483	0.04971195011877866	0.6777777777777778	0.09045374133013583	0.6746019187894495	0.1071416850075845	0.8719690889531877	GPCalibration	8
4309	10985	0.09570957095709576	1.3224002032808873	0.05004748922824515	0.634090909090909	0.09041599055399498	0.6741731338758203	0.10728461370138309	0.8717988010832337	GPCalibration	8
4313	11235	0.09603960396039601	1.32203858039574	0.04969489764793137	0.6777777777777778	0.09045025736979707	0.6734378464301782	0.10689984594586656	0.8720038730249021	GPCalibration	8
4314	11485	0.09669966996699675	1.322214796469559	0.04767686283390221	0.6865151515151515	0.09045816254973384	0.6719992787936567	0.10666154142904972	0.8719350329357203	GPCalibration	8
4316	11735	0.09603960396039601	1.322357365428133	0.04793220125072559	0.6865151515151515	0.09057690210016574	0.6732998958707719	0.10726351717472409	0.8716618799197444	GPCalibration	8
4325	11985	0.0952695269526953	1.3220747055267297	0.052514798625712206	0.6865151515151515	0.09044259522940769	0.6744184515585024	0.10770265634218619	0.8715401246745351	GPCalibration	8
4375	12235	0.09548954895489548	1.3279084886409211	0.05202541844976766	0.6865151515151515	0.09039659283868802	0.673213630581819	0.10786340111308275	0.8712317433875965	GPCalibration	8
4425	12485	0.09471947194719477	1.3327865803441057	0.05285264721178852	0.6865151515151515	0.08981048991003285	0.6747925750671014	0.10821246506500098	0.8712338869211089	GPCalibration	8
4468	12735	0.09394939493949395	1.3332549359985817	0.05011389430888951	0.6777777777777778	0.09046869492215857	0.6744172582896285	0.10910910386860187	0.8705533288358127	GPCalibration	8
4523	12985	0.09372937293729378	1.3342153123558051	0.052214144714426654	0.6865151515151515	0.09053795820822046	0.6756266968123011	0.10947459735278861	0.8703830817042694	GPCalibration	8
4571	13235	0.09339933993399341	1.3191277043663043	0.05205144034453186	0.3833838383838384	0.08998524638489791	0.675787913263957	0.10908650852372816	0.870820904468323	GPCalibration	8
4614	13485	0.09328932893289332	1.3191204829242225	0.05049602770839506	0.6777777777777778	0.09016791848313453	0.6746519059367726	0.10934863407487434	0.8705009212529449	GPCalibration	8
4676	13735	0.09328932893289332	1.3224100624788502	0.05031788185607743	0.6952525252525252	0.091227265102041	0.6737805324262346	0.10975279464485349	0.8700531747012722	GPCalibration	8
4727	13985	0.09372937293729378	1.3218889088520827	0.050331326005067525	0.6777777777777778	0.09051129005913092	0.673073331643414	0.1091555938808805	0.8704328598646309	GPCalibration	8
4789	14235	0.09262926292629259	1.325078914229575	0.049069120076038	0.6777777777777778	0.08975813169510424	0.6783846202859203	0.10955041912707242	0.8708061598812598	GPCalibration	8
4835	14485	0.09284928492849287	1.3258266876866072	0.049848024486328316	0.6865151515151515	0.08975436142071269	0.6773812662908434	0.109381254532842	0.8708197980056828	GPCalibration	8
4885	14735	0.0935093509350935	1.3262354080981578	0.049605196164385246	0.37464646464646467	0.08963085220735306	0.6752608613407551	0.10899993845287777	0.8708264289645686	GPCalibration	8
4935	14985	0.09306930693069304	1.3281624090092097	0.048565594268457	0.6166161616161616	0.09001820110362208	0.6771927485233046	0.10954926729948528	0.8706029599157051	GPCalibration	8
4987	15235	0.09240924092409242	1.3292519656104729	0.050254138232868555	0.6515656565656566	0.0895172969479445	0.6791033363075571	0.10979689605032165	0.8706955346626176	GPCalibration	8
5046	15485	0.09317931793179313	1.3307853086609465	0.05057837707979768	0.39212121212121215	0.08916343991939511	0.6796880564902237	0.10991610626326148	0.8704793531264198	GPCalibration	8
5098	15735	0.09328932893289332	1.3310636296485152	0.04957937408207631	0.6603030303030303	0.08894410678210252	0.6803683395412093	0.10996446952171313	0.870475818936522	GPCalibration	8
5141	15985	0.0935093509350935	1.3312796265975912	0.05118541825219904	0.43580808080808087	0.08818737456036421	0.6809845671474037	0.10947133821108695	0.8709343295067038	GPCalibration	8
1000	1000	0.12464246424642467	1.3915573687188851	0.0501484808472044	0.7302020202020202	0.15366771383802538	0.6049996664133619	0.1321457253720158	0.835091428521585		9
1069	1250	0.12497249724972492	1.403397297257749	0.052785774781263305	0.6865151515151515	0.14855707945824223	0.603319467034609	0.12871497985184593	0.8377966957986506		9
1151	1500	0.12211221122112215	1.4158390075291818	0.0502242828816332	0.6865151515151515	0.1465822705692398	0.6124219751563782	0.12965959828466725	0.8388454123335463		9
1219	1750	0.10968096809680972	1.4088664636651194	0.061391867619860534	0.3745887445887446	0.14843524550340323	0.594240439562466	0.1318299536753612	0.8381251818645853		9
1287	2000	0.10649064906490646	1.4087603902824941	0.06411027639955894	0.6952525252525252	0.14455376780409734	0.5988983405260943	0.13552831218375774	0.8361906096889745		9
1362	2250	0.10660066006600655	1.4184878176054156	0.061984590624555365	0.330959595959596	0.14071808265673066	0.6082202394157781	0.13452663203789905	0.8380500146550177		9
1436	2500	0.10495049504950493	1.422976000716246	0.06255754619255935	0.6865151515151515	0.13645973849256926	0.6130754530570262	0.13413326158008404	0.83933616787688		9
1516	2750	0.10770077007700773	1.428796393391509	0.06071737400412571	0.7039898989898989	0.13768717545133644	0.6090916759112288	0.13250942944264757	0.8396608106169174		9
1589	3000	0.1052805280528053	1.4135997511384026	0.06246661153791431	0.36590909090909096	0.1378946040987128	0.6077067926791498	0.1313606827060127	0.8411682033163855		9
1663	3250	0.10319031903190323	1.415921491399668	0.06386017970194903	0.3571717171717172	0.13726122307212896	0.6077478117520554	0.13204315710922523	0.8411057899525879		9
1747	3500	0.10110011001100105	1.4187605138354837	0.06563641698089928	0.7214646464646465	0.1354765204030507	0.6077493145362498	0.13380160905516192	0.8400691608876881		9
1812	3750	0.10198019801980196	1.4114728343387775	0.06634344545565664	0.669040404040404	0.13595064716319252	0.6065697207906028	0.13400275447688786	0.8395407751791037		9
1892	4000	0.10220022002200224	1.4153357287070893	0.06495777355513326	0.669040404040404	0.1356232989217244	0.6072471467050133	0.13448989317546406	0.8391155754767872		9
1976	4250	0.09966996699669972	1.4086657525568533	0.06788272716160498	0.3396969696969697	0.13586042491138084	0.6050928059990007	0.135992455129734	0.8382015213920079		9
2052	4500	0.09779977997799782	1.4124012589315051	0.0706182896067384	0.36590909090909096	0.13283274619319407	0.6078959414366165	0.1368568664349353	0.8381800143349006		9
2125	4750	0.09746974697469746	1.4133763467277525	0.07246240735184624	0.6777777777777778	0.13307231277914164	0.6073810780164159	0.13781314483949306	0.8373510005345812		9
2201	5000	0.09812981298129808	1.4021522846592054	0.06993843828827323	0.6777777777777778	0.13266263445914162	0.6076318458607793	0.1377347647496512	0.8372781083707563		9
2266	5250	0.09724972497249729	1.3718783382993571	0.07092010867753437	0.3396969696969697	0.13274622766540417	0.6075198889555661	0.1373772443413754	0.8378140720320565		9
2339	5500	0.09790979097909791	1.3750531796263357	0.0704142191996977	0.6777777777777778	0.1322968518300894	0.6096104254498329	0.1371663808273426	0.838040589204196		9
2426	5750	0.09768976897689774	1.3747989161461034	0.0686070551499594	0.3444444444444444	0.13092102542380654	0.610514912616222	0.13623123864100245	0.8390284513828057		9
2508	6000	0.09845984598459845	1.3784918254695768	0.07061213899167688	0.6777777777777778	0.13123197755540264	0.6079741037013261	0.13753397609307214	0.8374087886391596		9
2588	6250	0.09724972497249729	1.381736979152021	0.06955627785000716	0.34843434343434343	0.12970794121459883	0.6082906054168931	0.13682700482528104	0.8383857528704377		9
2665	6500	0.09647964796479647	1.3821829160772316	0.0718299274371881	0.34843434343434343	0.12941623894470053	0.606552415726526	0.13652377507669267	0.8386883062582272		9
2732	6750	0.0952695269526953	1.361957313257277	0.07342512028980672	0.34843434343434343	0.12877486065191238	0.6092572633584911	0.13705599473509725	0.8387753893693084		9
2799	7000	0.0962596259625963	1.3665214706668494	0.07078958451400692	0.36590909090909096	0.12884969515287625	0.607038585845365	0.13600199918091463	0.8392631836461475		9
2868	7250	0.09680968096809683	1.3686785205951164	0.07098329277372178	0.6865151515151515	0.12765923715021096	0.6074157703878512	0.13477902425957994	0.8402629360583233		9
2955	7500	0.09757975797579754	1.3700470320295535	0.07079334600126673	0.6865151515151515	0.12745790688750575	0.60726685735876	0.13555581879532377	0.8393488801869283		9
3039	7750	0.0961496149614961	1.369085047063506	0.07193623806825121	0.6603030303030303	0.1262177706834602	0.6068021251439017	0.13589510241932262	0.8393653350823559		9
3110	8000	0.09636963696369638	1.3717875416935283	0.07199598293162644	0.6603030303030303	0.12690134279172632	0.6072296989719657	0.13723723311385153	0.8381371378990391		9
3195	8250	0.09658965896589655	1.37159990750003	0.06991089664522002	0.21431457431457435	0.12708790405239814	0.6065689842271372	0.13626666034899784	0.8388939222624264		9
3270	8500	0.09757975797579754	1.3603888134550584	0.07056675667566752	0.6515656565656566	0.12684126724675293	0.6082649921962673	0.13686896548285554	0.8382612677912239		9
3360	8750	0.09834983498349836	1.3513877483472958	0.07262001200120008	0.6515656565656566	0.1264834779972248	0.608337673798424	0.13727803649902628	0.8377033105863335		9
3448	9000	0.09669966996699675	1.3508542391952192	0.07208863664144187	0.330959595959596	0.12545319946349484	0.6092064211971615	0.1368002801723357	0.838638651676266		9
3531	9250	0.0952695269526953	1.350243384729301	0.07291754731028652	0.6603030303030303	0.12487979252389134	0.6130920844143677	0.13689061010599904	0.8392903594709686		9
3597	9500	0.09482948294829485	1.34990254281459	0.07249714971497145	0.6603030303030303	0.1251003459178467	0.612585737645867	0.13676988853323002	0.8394616350934345		9
3673	9750	0.09372937293729378	1.3482871130100766	0.07329945772355007	0.6603030303030303	0.12381996000036803	0.613469723590356	0.13653678649262593	0.8400314804590464		9
3743	10000	0.09339933993399341	1.3478710119352704	0.07288370503717036	0.6603030303030303	0.12348151891101379	0.6148432383769423	0.13604258035998737	0.8406903195418448		9
3819	10250	0.09295929592959296	1.3521849688796417	0.07105625562556252	0.6603030303030303	0.12220567439072239	0.6167122766043791	0.13594388596520518	0.8410632050547397		9
3903	10500	0.09262926292629259	1.3537783054577228	0.07227449411607823	0.6603030303030303	0.12129744515838561	0.617238873715002	0.1347122571513745	0.8423111589310776		9
3980	10750	0.09185918591859188	1.3489868768009083	0.07275837028147254	0.6603030303030303	0.12074703599580311	0.6175066063302983	0.13557571214579445	0.8417426306405132		9
4053	11000	0.0917491749174918	1.3494305712750287	0.07372045537887119	0.6603030303030303	0.12055200048378349	0.6166739201747394	0.13628963419027115	0.8410449757481687		9
4127	11250	0.0907590759075908	1.3486328689931188	0.07500696180729179	0.6603030303030303	0.12014417615330765	0.6170162980421403	0.13715483516946447	0.8405339640494106		9
