,accuracy,log-loss,ECE,ECE_15bins,MCE,sharpness,overconfidence,underconfidence,avg_confidence,weighted_abs_conf_difference,cal_time,fit_time,Method,Dataset,Model,n_classes,size,calib_size,test_size,logits
9,0.782,0.8551688661850055,0.03054862902185938,0.01582596114181326,0.29907070707070704,0.2566530090776243,0.5114105855824819,0.1359667003774706,0.787161547961799,0.005161547961799018,0.24002742767333984,2.3276114463806152,Temp,ImageNet,resnet152,1000,50000,1000,10000,True
0,0.7444,1.019682354811715,0.0328686397702157,0.015827263630595955,0.263589775304061,0.2741232585934001,0.5026849353617314,0.1492425571165426,0.7617901099609042,0.01739010996090426,0.2375011444091797,0.22922492027282715,Temp,ImageNet,densenet121,1000,50000,1000,10000,True
1,0.7408,1.0466710885049073,0.036032330984090796,0.01563308419645917,0.20978499278499277,0.27846564842343724,0.49932627518264067,0.1558681136460052,0.7547582719383799,0.013958271938379813,0.236314058303833,0.22854161262512207,Temp,ImageNet,densenet121,1000,50000,1000,10000,True
2,0.7452,1.013263940517983,0.0336961696969697,0.019436079929812826,0.18251995363470774,0.3005149231891204,0.4638929611742364,0.17553193572851383,0.7325935280023069,0.012606471997693061,0.23714995384216309,0.2650768756866455,Temp,ImageNet,densenet121,1000,50000,1000,10000,True
3,0.7474,1.0104321944177594,0.032848610816329955,0.014480384598902859,0.21704554983800262,0.2903268405879422,0.4843383724813409,0.1671819390407081,0.7447920916497615,0.002607908350238497,0.23684167861938477,0.26421332359313965,Temp,ImageNet,densenet121,1000,50000,1000,10000,True
4,0.742,1.0177217860323344,0.029488218882397207,0.011987249884042383,0.29736363636363633,0.28544036295460634,0.4848580013959618,0.16111967029888571,0.7475425689983849,0.005542568998384942,0.23612117767333984,2.403120517730713,Temp,ImageNet,densenet121,1000,50000,1000,10000,True
5,0.7475,0.9892701445313556,0.03117403365344004,0.015159670935911456,0.2574040404040404,0.2896010200135766,0.478886224142625,0.16540604260149128,0.7447777547513981,0.0027222452486019427,0.2358691692352295,0.26528096199035645,Temp,ImageNet,densenet121,1000,50000,1000,10000,True
6,0.7501,1.015083276859961,0.03477375675713404,0.015535059685768376,0.16202525252525257,0.2924056125841448,0.47453392297288643,0.1659849173479539,0.7441807408482242,0.005919259151775894,0.236602783203125,0.2646160125732422,Temp,ImageNet,densenet121,1000,50000,1000,10000,True
7,0.7484,1.0031486625897832,0.032917637037037026,0.019552628068744214,0.28737373737373734,0.2857519100175994,0.49113709712606146,0.16488216928068603,0.7485722781472517,0.00017227814725166712,0.23809599876403809,0.26505351066589355,Temp,ImageNet,densenet121,1000,50000,1000,10000,True
8,0.7483,1.0094346870009852,0.03453811359678993,0.013635741352446495,0.1956048287755605,0.2728725864010658,0.5042475936327873,0.15483297129402454,0.759357606898054,0.011057606898054018,0.2381727695465088,0.23086190223693848,Temp,ImageNet,densenet121,1000,50000,1000,10000,True
9,0.7419,1.047435889589812,0.030574814213535605,0.012968451035355912,0.17506166932482725,0.28202542389993907,0.4901214294212825,0.16106599420130166,0.7489054798356873,0.00700547983568732,0.2376234531402588,0.2300410270690918,Temp,ImageNet,densenet121,1000,50000,1000,10000,True
0,0.7715,0.9193575061128988,0.03200339158554105,0.01358418081394121,0.2673939393939394,0.26351212992605044,0.5106068981741002,0.13981101195565893,0.7803094805089912,0.008809480508991066,0.23511815071105957,0.22727060317993164,Temp,ImageNet,densenet201,1000,50000,1000,10000,True
1,0.7663,0.9369554520856457,0.03318107543006859,0.01883382868492348,0.22914141414141415,0.2593750410801383,0.5162283926042937,0.13702100462163508,0.7819433795100644,0.015643379510064476,0.23605918884277344,0.2292461395263672,Temp,ImageNet,densenet201,1000,50000,1000,10000,True
2,0.7672,0.9348869081837269,0.0328153472394898,0.014903181051991718,0.33406060606060606,0.26709714167844684,0.5098983212271251,0.15027371620222682,0.7706143341113262,0.0034143341113263143,0.23569321632385254,0.22899842262268066,Temp,ImageNet,densenet201,1000,50000,1000,10000,True
3,0.7755,0.8957584270667374,0.030608532657834486,0.017543592831121536,0.3726219336219336,0.2655924298826393,0.5028958877926374,0.15095471825891457,0.7713347427996589,0.004165257200341138,0.23570966720581055,0.22825980186462402,Temp,ImageNet,densenet201,1000,50000,1000,10000,True
4,0.7643,0.9438019129321585,0.03587719444788669,0.0173619596676916,0.21413131313131312,0.2529250085890106,0.5279450994767333,0.140245528330153,0.7815470026439302,0.017247002643930115,0.23703813552856445,0.22971701622009277,Temp,ImageNet,densenet201,1000,50000,1000,10000,True
5,0.7695,0.9118608467813896,0.03247871829283738,0.013415158507182244,0.17164114832535887,0.26489601808457736,0.504978875247562,0.14690709941906838,0.7728526177415899,0.0033526177415899583,0.23619437217712402,0.2287130355834961,Temp,ImageNet,densenet201,1000,50000,1000,10000,True
6,0.7724,0.9067353174075758,0.029693446063039256,0.016413533156121686,0.27738383838383834,0.26969371922969393,0.4942747864460336,0.15324012042781404,0.7665342723766737,0.0058657276233262945,0.23608064651489258,0.2650890350341797,Temp,ImageNet,densenet201,1000,50000,1000,10000,True
7,0.7719,0.9030215110488349,0.03155993310436266,0.015150037779800929,0.28737373737373734,0.2729622354962316,0.4907236762083034,0.15353098046922292,0.7653235067189207,0.0065764932810791765,0.23733878135681152,0.22839665412902832,Temp,ImageNet,densenet201,1000,50000,1000,10000,True
8,0.767,0.9231858920626544,0.03434390299496362,0.017312426708634938,0.6107171717171717,0.2637557249549887,0.5138604453279363,0.14606179890551024,0.7747000840008829,0.00770008400088279,0.23647308349609375,0.22765135765075684,Temp,ImageNet,densenet201,1000,50000,1000,10000,True
9,0.773,0.912182774480063,0.031248598302841744,0.01617276913822611,0.28250186071238703,0.27529956031152714,0.48973403596945575,0.1538999822176401,0.7652049399108307,0.007795060089169359,0.23711585998535156,0.2281632423400879,Temp,ImageNet,densenet201,1000,50000,1000,10000,True
0,0.7992,0.8680333806724422,0.05273046283806875,0.04407884088180432,0.28136135549038777,0.16479788245462618,0.6275819163417892,0.09549699257651216,0.8488972523342827,0.04969725233428274,0.2353825569152832,0.3024008274078369,Temp,ImageNet,inceptionv4,1000,50000,1000,10000,True
1,0.8007,0.8389087817202426,0.041983830238900545,0.034174211333237635,0.1879592944369064,0.17295719179868208,0.6113477165218117,0.1073883941431898,0.836555712712345,0.03585571271234503,0.2359023094177246,0.3022124767303467,Temp,ImageNet,inceptionv4,1000,50000,1000,10000,True
2,0.8099,0.8318411471894,0.034258727608064914,0.02283556919779364,0.3126825396825397,0.1737664885654725,0.5991342451921855,0.1168418820742898,0.8291651797190672,0.019265179719067188,0.23532438278198242,0.30113959312438965,Temp,ImageNet,inceptionv4,1000,50000,1000,10000,True
3,0.799,0.8398211583326279,0.04483136565656564,0.03690316624320222,0.260621957277695,0.17004758152458122,0.6165602548213885,0.10796802954921074,0.8366621556092796,0.037662155609279685,0.23561930656433105,0.3008129596710205,Temp,ImageNet,inceptionv4,1000,50000,1000,10000,True
4,0.7953,0.8577595571873732,0.04581421695840104,0.03775925922373246,0.2574040404040404,0.17474174760212377,0.6085670726538218,0.10510754212205885,0.8362816515225638,0.04098165152256392,0.2359180450439453,0.2657613754272461,Temp,ImageNet,inceptionv4,1000,50000,1000,10000,True
5,0.7941,0.8642244837844028,0.05846853838383837,0.048614743898221624,0.42407070707070704,0.16544703601373895,0.6282036506981152,0.09561077823066685,0.8475226126857694,0.05342261268576935,0.23540258407592773,0.3015117645263672,Temp,ImageNet,inceptionv4,1000,50000,1000,10000,True
6,0.8014,0.8442985776092675,0.0430976711371137,0.03388805591378134,0.26423232323232326,0.17384670041370226,0.6093658584677054,0.1089131244354953,0.8351370815690803,0.033737081569080354,0.23472380638122559,0.301455020904541,Temp,ImageNet,inceptionv4,1000,50000,1000,10000,True
7,0.8004,0.8578930614064242,0.050448233208856885,0.041942388619226056,0.2827128427128427,0.16771520829672407,0.6218592874458694,0.09652344545296937,0.847265748033639,0.046865748033638854,0.23523259162902832,0.3004872798919678,Temp,ImageNet,inceptionv4,1000,50000,1000,10000,True
8,0.806,0.8088776060405469,0.040321962841541395,0.03181336575702537,0.29186616161616163,0.16692245741125822,0.6092398720156886,0.10237927659122414,0.8416748382385169,0.0356748382385169,0.234633207321167,0.264251708984375,Temp,ImageNet,inceptionv4,1000,50000,1000,10000,True
9,0.805,0.8227894990008594,0.05050983882464563,0.03955565117889618,0.246001554001554,0.16724744301489394,0.6231239842512399,0.0941422616832292,0.8507246562739923,0.04572465627399225,0.23418784141540527,0.26357507705688477,Temp,ImageNet,inceptionv4,1000,50000,1000,10000,True
0,0.8005,0.8547997297579696,0.04003394961675324,0.02089048647043266,0.20404040404040405,0.222723427865445,0.56510821970241,0.11180303234803858,0.8237407624360259,0.023240762436025922,0.23514127731323242,0.19163727760314941,Temp,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,True
1,0.7964,0.8731744393539363,0.04262168920548029,0.02083060247607445,0.292979797979798,0.23384517240505037,0.5532445496693472,0.11518614555193575,0.8173063439951176,0.020906343995117455,0.23552870750427246,0.30126261711120605,Temp,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,True
2,0.7882,0.9092455156828506,0.04858828382297479,0.03306409972875449,0.21196969696969697,0.21879033952303772,0.5798715496882596,0.10498504479613381,0.8282675819156607,0.040067581915660705,0.23773717880249023,0.228424072265625,Temp,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,True
3,0.7922,0.9231384740485375,0.03638076162465475,0.021063140216822082,0.964030303030303,0.24248699630411208,0.5455260400780798,0.12498594903439927,0.8065464423031738,0.014346442303173876,0.23552274703979492,0.22808051109313965,Temp,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,True
4,0.7912,0.8742112006496907,0.04959681896686192,0.03208663104036887,0.2051240981240981,0.21741775222703044,0.580634250706548,0.10455770035076645,0.8297103790300009,0.03851037903000079,0.2357349395751953,0.2291722297668457,Temp,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,True
5,0.7946,0.8991682905149375,0.05130682180008925,0.03504099440247365,0.454040404040404,0.2224441172690373,0.5793340940126094,0.10826765554082483,0.8275657438174505,0.03296574381745057,0.2362360954284668,0.22966623306274414,Temp,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,True
6,0.7876,0.8888291397505831,0.0534807714829949,0.03637957607815759,0.27738383838383834,0.2198300632477493,0.5805941236597825,0.10376141093570879,0.8291957046123736,0.041595704612373566,0.23752284049987793,0.2285456657409668,Temp,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,True
7,0.7875,0.8850532090975037,0.049538955865928665,0.03588414660165564,0.28737373737373734,0.21433704719254243,0.5781093161041151,0.09931158398569415,0.8321403572833904,0.04464035728339033,0.23774242401123047,0.3406047821044922,Temp,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,True
8,0.7847,0.9081066556230609,0.04967293919218336,0.03244912760849574,0.43406060606060604,0.22721066339000318,0.5727025666844595,0.11104276128429992,0.820867607827374,0.03616760782737402,0.23697471618652344,0.34043073654174805,Temp,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,True
9,0.782,0.9612100885444704,0.06045437587477006,0.04146113550355699,0.20404040404040405,0.21597508227938197,0.5964580231996708,0.10080768960756016,0.8331962357844163,0.05119623578441615,0.23635435104370117,0.30316734313964844,Temp,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,True
